order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
39282,5640,2024-08-24,161,8,388.97,3111.76,Completed,2026-04-11
39283,2165,2025-12-29,486,10,131.22,1312.20,Completed,2026-03-28
39284,1169,2026-04-22,218,1,285.13,285.13,Completed,2026-06-20
39285,6094,2025-09-08,2,3,339.97,1019.91,Completed,2026-04-22
39286,6053,2026-05-14,483,7,378.44,2649.08,Completed,2026-07-01
39287,4911,2025-04-09,206,6,374.65,2247.90,Completed,2026-01-27
39288,7156,2025-03-16,177,4,484.68,1938.72,Cancelled,
39289,8326,2025-11-04,131,3,464.80,1394.40,Completed,2025-11-29
39290,8665,2024-12-11,429,1,466.85,466.85,Completed,2025-04-20
39291,6960,2025-06-29,307,7,129.74,908.18,Completed,2026-05-22
39292,2715,2024-12-29,169,3,414.18,1242.54,Completed,2025-05-10
39293,1458,2025-07-16,224,5,70.42,352.10,Completed,2026-08-06
39294,180,2025-06-04,166,10,149.17,1491.70,Completed,2026-08-02
39295,1629,2025-01-13,356,4,179.02,716.08,Completed,2025-01-22
39296,9227,2025-01-08,141,2,125.71,251.42,Completed,2026-04-14
39297,9914,2024-12-03,447,7,134.09,938.63,Cancelled,
39298,1370,2025-09-16,99,10,410.12,4101.20,Completed,2026-06-05
39299,4455,2026-04-13,243,8,30.04,240.32,Cancelled,
39300,8746,2026-07-20,458,1,86.45,86.45,Completed,2026-07-29
39301,5357,2025-06-22,181,3,433.13,1299.39,Completed,2026-03-15
39302,5460,2025-08-29,367,4,104.09,416.36,Completed,2026-01-31
39303,9385,2026-03-27,102,4,360.58,1442.32,Completed,2026-04-03
39304,4045,2024-09-12,321,1,187.08,187.08,Completed,2025-05-13
39305,8575,2025-08-10,12,9,193.16,1738.44,Cancelled,
39306,5193,2026-06-14,99,6,410.12,2460.72,Pending,
39307,7805,2025-03-03,426,2,410.10,820.20,Completed,2026-04-21
39308,7361,2026-04-22,180,4,230.14,920.56,Completed,2026-06-07
39309,6718,2024-09-14,38,6,36.69,220.14,Completed,2026-06-15
39310,9055,2025-07-01,66,8,335.59,2684.72,Completed,2025-12-06
39311,7725,2025-06-14,41,5,142.85,714.25,Completed,2026-03-23
39312,4882,2026-05-27,152,6,490.35,2942.10,Pending,
39313,9145,2025-07-17,144,6,280.12,1680.72,Completed,2025-10-16
39314,1456,2026-05-16,238,4,417.68,1670.72,Completed,2026-05-18
39315,4312,2025-05-25,375,4,385.74,1542.96,Completed,2026-06-02
39316,4429,2026-01-07,399,6,144.27,865.62,Cancelled,
39317,2921,2025-05-16,221,10,315.98,3159.80,Completed,2025-07-23
39318,5158,2024-11-22,327,4,442.89,1771.56,Completed,2025-04-15
39319,3558,2025-04-15,382,9,314.39,2829.51,Completed,2025-12-12
39320,5075,2025-08-03,431,7,30.98,216.86,Completed,2026-03-03
39321,9848,2026-06-05,24,3,397.08,1191.24,Cancelled,
39322,4317,2025-11-21,466,3,190.36,571.08,Completed,2026-03-16
39323,7858,2024-11-23,184,8,464.20,3713.60,Cancelled,
39324,9513,2026-01-04,30,2,80.66,161.32,Completed,2026-01-28
39325,4340,2024-08-17,209,10,77.06,770.60,Completed,2026-03-18
39326,9270,2025-07-31,500,5,382.86,1914.30,Completed,2025-11-04
39327,9340,2025-06-10,405,6,487.67,2926.02,Pending,
39328,5949,2025-01-07,418,5,437.04,2185.20,Completed,2025-07-13
39329,7204,2025-07-17,99999,3,156.07,468.21,Completed,2026-04-13
39330,858,2024-10-03,171,7,471.62,3301.34,Completed,2024-11-28
39331,5313,2024-10-11,451,10,346.69,3466.90,Completed,2025-08-25
39332,6970,2025-05-30,240,6,54.18,325.08,Completed,2026-03-29
39333,8553,2025-05-27,245,6,407.46,2444.76,Pending,
39334,9301,2025-08-27,462,4,200.99,803.96,Pending,
39335,4801,2026-01-24,272,1,39.44,39.44,Completed,2026-08-02
39336,4358,2025-05-05,383,6,297.95,1787.70,Completed,2026-02-14
39337,797,2024-11-15,57,1,471.09,471.09,Completed,2025-03-20
39338,7876,2024-09-30,190,4,277.88,1111.52,Completed,2026-01-23
39339,5255,2025-05-29,1,7,17.38,121.66,Completed,2025-12-18
39340,1652,2025-06-05,306,2,37.63,75.26,Completed,2026-02-11
39341,7520,2026-06-24,457,10,35.57,355.70,Completed,2026-08-06
39342,6186,2025-09-25,3,5,20.73,103.65,Completed,2026-01-27
39343,5882,2025-02-19,253,1,216.01,216.01,Completed,2025-05-28
39344,3311,2025-10-02,321,6,187.08,1122.48,Completed,2026-06-21
39345,2464,2026-02-27,179,10,147.67,1476.70,Completed,2026-05-13
39346,532,2025-05-03,24,10,397.08,3970.80,Completed,2025-11-06
39347,3075,2024-10-28,151,1,99.81,99.81,Completed,2026-03-07
39348,8502,2024-12-25,325,6,146.11,876.66,Cancelled,
39349,5846,2025-11-15,380,4,176.28,705.12,Completed,2025-12-07
39350,3628,2024-09-01,275,2,442.25,884.50,Completed,2025-11-18
39351,1641,2024-09-13,4,7,282.82,1979.74,Completed,2024-10-14
39352,8249,2024-11-07,360,9,22.23,200.07,Completed,2026-08-01
39353,6274,2025-06-27,446,1,490.93,490.93,Completed,2025-12-05
39354,8121,2025-08-15,160,8,63.63,509.04,Completed,2026-01-22
39355,6988,2026-07-04,305,4,341.05,1364.20,Completed,2026-08-06
39356,8962,2024-10-13,200,10,435.50,4355.00,Cancelled,
39357,845,2026-05-29,304,4,185.13,740.52,Completed,2026-07-06
39358,4321,2025-06-22,45,4,35.00,140.00,Completed,2025-10-24
39359,6001,2025-11-01,364,7,128.56,899.92,Pending,
39360,1904,2025-05-22,185,3,19.29,57.87,Completed,2026-02-11
39361,944,2026-02-21,112,4,163.26,653.04,Pending,
39362,7552,2025-08-29,381,6,129.05,774.30,Completed,2026-01-12
39363,7228,2025-04-10,247,9,400.26,3602.34,Completed,2026-02-05
39364,9328,2025-03-12,311,9,336.71,3030.39,Completed,2025-05-29
39365,1202,2026-04-10,7,8,55.59,444.72,Completed,2026-07-23
39366,5544,2024-11-06,409,2,85.44,170.88,Completed,2026-01-25
39367,7790,2024-10-12,243,4,30.04,120.16,Completed,2024-10-31
39368,2602,2024-09-30,164,1,136.00,136.00,Completed,2025-08-29
39369,6422,2024-09-10,126,3,326.82,980.46,Completed,2025-02-23
39370,9178,2026-03-19,223,3,455.27,1365.81,Cancelled,
39371,797,2026-02-22,437,5,211.85,1059.25,Pending,
39372,73,2025-05-03,244,8,38.96,311.68,Completed,2025-12-24
39373,7051,2025-11-20,462,6,200.99,1205.94,Completed,2025-12-10
39374,1870,2025-05-21,300,5,227.62,1138.10,Completed,2025-10-24
39375,2941,2026-04-28,355,8,156.72,1253.76,Completed,2026-07-09
39376,5572,2025-05-04,354,8,275.01,2200.08,Cancelled,
39377,1523,2025-01-19,66,7,335.59,2349.13,Pending,
39378,5209,2025-04-02,228,4,483.80,1935.20,Completed,2025-12-09
39379,8575,2026-07-20,149,8,179.15,1433.20,Completed,2026-07-24
39380,9985,2025-03-30,97,2,397.90,795.80,Completed,2025-12-30
39381,7925,2024-12-25,216,3,193.78,581.34,Completed,2026-05-07
39382,9867,2024-08-14,469,8,266.78,2134.24,Completed,2025-02-18
39383,3865,2025-12-01,455,5,341.77,1708.85,Completed,2026-04-24
39384,9899,2024-12-31,417,4,346.80,1387.20,Completed,2025-05-31
39385,742,2024-10-12,460,4,405.30,1621.20,Completed,2025-11-22
39386,1942,2025-11-11,127,7,475.06,3325.42,Completed,2026-07-12
39387,3392,2026-03-09,208,4,165.57,662.28,Completed,2026-06-17
39388,6031,2025-06-12,496,6,457.59,2745.54,Pending,
39389,5252,2024-10-12,302,6,56.23,337.38,Completed,2026-05-19
39390,4983,2025-02-16,161,9,388.97,3500.73,Completed,2025-03-30
39391,6998,2026-07-12,395,6,127.89,767.34,Completed,2026-08-02
39392,1856,2026-03-12,80,10,137.07,1370.70,Completed,2026-05-30
39393,382,2025-01-09,494,1,235.79,235.79,Completed,2026-04-23
39394,2260,2026-03-16,365,6,261.28,1567.68,Completed,2026-07-13
39395,2740,2026-07-23,485,3,484.05,1452.15,Cancelled,
39396,8905,2026-04-09,322,1,390.17,390.17,Completed,2026-08-06
39397,2181,2025-12-02,372,3,122.18,366.54,Completed,2026-08-06
39398,7615,2026-04-17,494,2,235.79,471.58,Completed,2026-07-17
39399,7430,2025-05-04,223,5,455.27,2276.35,Completed,2026-01-28
39400,1250,2024-10-03,165,8,82.48,659.84,Completed,2025-01-02
39401,2687,2026-03-08,128,5,123.08,615.40,Cancelled,
39402,2306,2025-09-15,21,10,374.77,3747.70,Completed,2026-04-17
39403,4774,2025-03-16,399,3,144.27,432.81,Completed,2026-04-14
39404,5908,2024-08-15,179,5,147.67,738.35,Pending,
39405,4895,2025-03-08,378,3,385.05,1155.15,Completed,2026-08-11
39406,1761,2024-11-05,324,10,437.69,4376.90,Cancelled,
39407,1973,2024-09-07,239,8,346.69,2773.52,Completed,2026-02-17
39408,677,2025-12-27,163,8,306.77,2454.16,Cancelled,
39409,5805,2025-07-13,199,6,482.59,2895.54,Completed,2026-04-23
39410,1876,2026-06-29,153,5,93.82,469.10,Completed,2026-07-07
39411,7542,2025-10-02,179,9,147.67,1329.03,Cancelled,
39412,6831,2025-03-17,158,2,248.41,496.82,Completed,2026-04-14
39413,5511,2026-06-30,500,4,382.86,1531.44,Cancelled,
39414,7024,2026-07-02,138,8,92.19,737.52,Completed,2026-07-16
39415,2667,2025-09-24,444,9,91.87,826.83,Completed,2026-06-19
39416,3694,2025-04-06,334,9,123.03,1107.27,Cancelled,
39417,3439,2024-11-02,332,6,14.41,86.46,Completed,2026-03-31
39418,4279,2025-08-05,220,4,113.41,453.64,Completed,2025-09-10
39419,9660,2026-03-22,124,5,377.24,1886.20,Completed,2026-08-03
39420,6284,2025-04-06,490,4,242.30,969.20,Completed,2026-02-10
39421,9652,2025-11-17,439,5,9.59,47.95,Completed,2026-03-03
39422,4514,2025-03-04,230,3,294.36,883.08,Completed,2025-04-06
39423,7686,2025-04-16,354,3,275.01,825.03,Pending,
39424,6439,2025-08-28,94,3,309.68,929.04,Pending,
39425,3642,2025-05-22,138,8,92.19,737.52,Pending,
39426,8024,2026-05-11,39,2,8.56,17.12,Completed,2026-06-18
39427,5956,2025-10-29,22,1,113.56,113.56,Completed,2026-06-28
39428,2591,2024-10-03,359,8,476.63,3813.04,Completed,2024-11-08
39429,9817,2026-04-21,429,10,466.85,4668.50,Completed,2026-05-12
39430,4129,2025-08-22,373,1,236.37,236.37,Completed,2026-04-22
39431,8049,2025-11-03,186,3,158.82,476.46,Cancelled,
39432,4815,2024-12-18,422,4,306.99,1227.96,Completed,2025-11-23
39433,5395,2024-08-22,129,6,235.19,1411.14,Completed,2025-04-13
39434,7219,2025-12-14,257,2,54.09,108.18,Completed,2026-08-12
39435,2546,2026-03-08,332,2,14.41,28.82,Pending,
39436,8672,2026-05-06,269,8,306.45,2451.60,Completed,2026-05-06
39437,1100,2026-07-31,460,4,405.30,1621.20,Completed,2026-08-05
39438,1607,2024-09-05,248,10,12.36,123.60,Cancelled,
39439,8975,2025-06-04,388,8,126.21,1009.68,Cancelled,
39440,7311,2025-07-29,477,4,120.91,483.64,Completed,2026-08-05
39441,5861,2024-12-12,180,1,230.14,230.14,Completed,2025-09-14
39442,203,2025-09-21,48,5,404.97,2024.85,Completed,2026-03-17
39443,9268,2026-04-18,456,10,266.45,2664.50,Completed,2026-06-25
39444,7475,2026-07-24,337,5,217.47,1087.35,Completed,2026-08-01
39445,6942,2024-10-26,257,7,54.09,378.63,Completed,2025-04-19
39446,1335,2025-06-19,164,8,136.00,1088.00,Completed,2026-04-25
39447,535,2025-04-20,336,1,317.82,317.82,Completed,2025-04-21
39448,1428,2025-01-06,227,4,74.67,298.68,Completed,2025-07-26
39449,1237,2024-12-19,83,8,331.72,2653.76,Completed,2024-12-29
39450,6615,2026-01-31,63,8,255.41,2043.28,Cancelled,
39451,1299,2026-06-19,389,2,41.12,82.24,Completed,2026-07-05
39452,2444,2025-04-12,41,2,142.85,285.70,Cancelled,
39453,1526,2024-08-29,360,8,22.23,177.84,Completed,2025-07-02
39454,6908,2026-07-01,291,7,453.43,3174.01,Completed,2026-07-26
39455,5711,2024-10-21,353,9,401.57,3614.13,Completed,2024-11-11
39456,9810,2025-11-28,73,7,60.38,422.66,Completed,2026-03-13
39457,1856,2025-06-24,93,10,99.96,999.60,Completed,2026-03-04
39458,2635,2025-11-08,251,9,228.74,2058.66,Completed,2026-01-01
39459,3493,2026-02-16,69,3,345.31,1035.93,Completed,2026-08-11
39460,3979,2025-09-15,365,6,261.28,1567.68,Pending,
39461,4744,2024-09-07,96,7,235.17,1646.19,Completed,2025-02-21
39462,7488,2024-08-16,461,8,284.14,2273.12,Pending,
39463,3067,2026-03-03,373,1,236.37,236.37,Completed,2026-07-01
39464,2518,2025-10-17,178,3,336.72,1010.16,Completed,2026-07-12
39465,9985,2026-01-23,39,3,8.56,25.68,Completed,2026-07-31
39466,7188,2026-07-06,300,7,227.62,1593.34,Completed,2026-07-06
39467,4952,2025-12-06,375,8,385.74,3085.92,Completed,2026-04-27
39468,5097,2025-04-19,406,8,378.71,3029.68,Cancelled,
39469,7222,2026-04-14,497,3,371.92,1115.76,Completed,2026-04-15
39470,7431,2025-05-01,323,6,401.62,2409.72,Completed,2025-12-07
39471,365,2026-02-04,432,3,342.19,1026.57,Completed,2026-03-01
39472,5030,2025-07-15,384,2,422.05,844.10,Completed,2026-01-08
39473,8185,2025-07-20,79,5,93.78,468.90,Cancelled,
39474,6771,2026-03-10,20,6,75.72,454.32,Cancelled,
39475,2587,2026-02-25,341,9,130.56,1175.04,Completed,2026-04-29
39476,6737,2026-01-11,306,3,37.63,112.89,Cancelled,
39477,9548,2025-12-16,428,8,329.71,2637.68,Cancelled,
39478,5029,2024-11-08,223,4,455.27,1821.08,Completed,2026-05-16
39479,1000,2025-05-23,275,10,442.25,4422.50,Completed,2026-01-01
39480,475,2026-07-01,53,9,81.62,734.58,Completed,2026-08-08
39481,887,2025-03-26,261,3,38.23,114.69,Pending,
39482,5994,2025-06-27,285,4,288.83,1155.32,Completed,2026-05-07
39483,1222,2026-03-19,93,10,99.96,999.60,Completed,2026-06-16
39484,9819,2025-07-17,304,5,185.13,925.65,Cancelled,
39485,6440,2024-10-03,111,1,222.74,222.74,Pending,
39486,1876,2026-07-23,268,5,404.57,2022.85,Pending,
39487,3821,2024-10-01,293,4,381.31,1525.24,Completed,2024-10-17
39488,2027,2025-01-13,391,4,368.43,1473.72,Completed,2025-08-24
39489,6203,2025-03-19,440,9,229.90,2069.10,Completed,2025-04-04
39490,6451,2026-01-25,32,7,123.53,864.71,Pending,
39491,9577,2024-08-28,376,8,322.96,2583.68,Completed,2025-11-01
39492,5791,2026-06-25,470,9,489.35,4404.15,Completed,2026-06-27
39493,8768,2026-05-09,419,9,261.75,2355.75,Completed,2026-08-11
39494,5737,2026-04-17,102,8,360.58,2884.64,Completed,2026-06-21
39495,1009,2025-11-10,286,7,205.49,1438.43,Completed,2026-03-18
39496,5814,2026-05-25,98,1,145.47,145.47,Completed,2026-07-13
39497,966,2025-02-08,178,1,336.72,336.72,Cancelled,
39498,5978,2025-03-21,89,5,5.84,29.20,Completed,2025-07-22
39499,5617,2024-11-16,475,8,126.14,1009.12,Completed,2024-12-20
39500,4001,2025-12-22,471,4,268.31,1073.24,Completed,2026-05-03
39501,9672,2025-12-06,490,5,242.30,1211.50,Completed,2026-03-29
39502,5703,2024-11-20,320,3,269.34,808.02,Completed,2026-03-26
39503,2534,2025-02-16,40,5,453.18,2265.90,Completed,2025-08-15
39504,4641,2025-02-27,380,1,176.28,176.28,Completed,2026-04-16
39505,8188,2026-07-02,355,1,156.72,156.72,Completed,2026-08-04
39506,6506,2026-07-15,152,5,490.35,2451.75,Completed,2026-07-21
39507,779,2026-06-19,231,4,339.04,1356.16,Completed,2026-07-20
39508,759,2025-09-11,9,7,44.01,308.07,Completed,2026-05-02
39509,6012,2025-06-17,313,3,157.89,473.67,Completed,2025-11-02
39510,6751,2024-09-27,262,9,373.57,3362.13,Completed,2025-10-19
39511,9273,2026-07-28,154,2,27.53,55.06,Completed,2026-08-08
39512,4143,2026-02-06,88,9,195.67,1761.03,Completed,2026-03-25
39513,5184,2025-05-04,232,9,458.05,4122.45,Completed,2026-05-04
39514,2116,2024-09-01,6,3,350.58,1051.74,Completed,2025-05-03
39515,7049,2026-06-13,394,10,30.05,300.50,Completed,2026-07-16
39516,6514,2025-03-28,414,3,362.09,1086.27,Cancelled,
39517,4028,2025-08-24,93,6,99.96,599.76,Completed,2025-11-26
39518,8404,2025-12-02,45,3,35.00,105.00,Completed,2026-01-09
39519,7481,2025-10-06,261,9,38.23,344.07,Completed,2026-07-12
39520,920,2026-03-03,151,8,99.81,798.48,Completed,2026-06-05
39521,2305,2024-12-19,32,10,123.53,1235.30,Cancelled,
39522,2139,2025-03-31,221,7,315.98,2211.86,Cancelled,
39523,4192,2026-01-04,487,3,50.77,152.31,Pending,
39524,3748,2026-07-03,474,10,107.01,1070.10,Completed,2026-08-04
39525,6268,2024-08-25,384,4,422.05,1688.20,Completed,2026-01-24
39526,2667,2025-12-10,435,3,324.72,974.16,Completed,2026-01-22
39527,5629,2026-01-22,37,8,221.86,1774.88,Completed,2026-02-24
39528,1480,2024-11-12,150,6,64.72,388.32,Completed,2025-06-24
39529,4254,2025-03-24,129,1,235.19,235.19,Completed,2026-02-11
39530,9007,2024-11-02,387,5,445.05,2225.25,Completed,2025-06-06
39531,7896,2024-12-26,104,5,113.33,566.65,Cancelled,
39532,100,2025-02-27,94,4,309.68,1238.72,Completed,2025-02-28
39533,6986,2025-08-05,27,1,385.46,385.46,Completed,2026-07-16
39534,6988,2025-03-22,443,4,369.63,1478.52,Completed,2026-01-26
39535,6483,2026-01-25,350,9,66.62,599.58,Cancelled,
39536,4363,2024-10-10,165,10,82.48,824.80,Completed,2026-04-18
39537,5414,2024-11-01,430,7,125.02,875.14,Completed,2025-07-13
39538,3831,2024-09-20,154,6,27.53,165.18,Pending,
39539,2059,2025-10-11,10,10,290.79,2907.90,Completed,2025-12-11
39540,9897,2025-07-22,413,1,300.47,300.47,Completed,2026-06-26
39541,5169,2025-06-15,338,7,97.72,684.04,Completed,2026-05-28
39542,4516,2024-09-23,102,9,360.58,3245.22,Completed,2026-07-05
39543,7620,2026-06-11,292,7,121.95,853.65,Completed,2026-07-02
39544,626,2025-03-29,408,10,78.73,787.30,Completed,2025-07-10
39545,6130,2025-05-02,417,3,346.80,1040.40,Completed,2026-06-26
39546,9318,2024-12-18,344,7,416.04,2912.28,Pending,
39547,2402,2025-09-14,354,5,275.01,1375.05,Pending,
39548,1511,2024-12-05,223,7,455.27,3186.89,Completed,2025-05-03
39549,1590,2024-09-30,464,9,467.62,4208.58,Cancelled,
39550,6766,2025-11-07,210,2,89.14,178.28,Completed,2026-02-12
39551,7703,2024-09-19,491,2,109.84,219.68,Completed,2025-12-05
39552,8938,2024-10-28,396,5,98.97,494.85,Completed,2026-07-19
39553,8182,2024-12-24,343,9,71.04,639.36,Completed,2025-12-18
39554,8960,2025-07-18,265,6,484.36,2906.16,Completed,2025-11-01
39555,4871,2025-03-08,34,4,68.55,274.20,Completed,2026-05-22
39556,3490,2025-08-22,44,7,432.60,3028.20,Completed,2026-05-01
39557,3081,2025-04-13,243,4,30.04,120.16,Completed,2025-05-21
39558,2883,2024-10-29,384,8,422.05,3376.40,Completed,2025-11-12
39559,2932,2025-07-09,133,3,55.44,166.32,Completed,2026-03-10
39560,99999,2025-02-28,244,8,38.96,311.68,Completed,2026-06-15
39561,8578,2025-09-08,498,5,151.12,755.60,Cancelled,
39562,2429,2026-03-20,174,2,499.79,999.58,Completed,2026-04-08
39563,7749,2025-06-20,368,5,449.85,2249.25,Completed,2026-06-06
39564,6651,2026-01-22,61,1,161.51,161.51,Completed,2026-05-26
39565,2377,2025-06-10,240,5,54.18,270.90,Completed,2025-11-15
39566,7562,2024-09-30,484,2,429.48,858.96,Completed,2025-02-05
39567,1080,2025-12-05,335,9,59.87,538.83,Completed,2026-06-08
39568,8375,2025-05-12,179,5,147.67,738.35,Cancelled,
39569,4485,2025-05-24,35,6,266.20,1597.20,Completed,2025-05-28
39570,4478,2026-05-06,493,5,457.99,2289.95,Completed,2026-05-11
39571,8799,2025-08-02,32,10,123.53,1235.30,Completed,2026-02-27
39572,7498,2026-05-16,39,4,8.56,34.24,Completed,2026-07-14
39573,265,2024-12-02,81,9,430.00,3870.00,Completed,2025-05-17
39574,2959,2026-02-05,326,2,416.37,832.74,Pending,
39575,3306,2026-07-11,249,2,12.81,25.62,Completed,2026-08-01
39576,5068,2025-11-29,29,6,256.30,1537.80,Cancelled,
39577,8592,2025-05-01,38,8,36.69,293.52,Completed,2025-07-23
39578,5534,2024-09-09,155,5,320.75,1603.75,Completed,2025-02-11
39579,4703,2026-02-28,277,9,305.50,2749.50,Completed,2026-08-05
39580,3087,2025-10-02,278,9,175.86,1582.74,Completed,2025-10-23
39581,6813,2026-06-30,385,1,27.50,27.50,Completed,2026-07-24
39582,3925,2025-03-31,60,2,136.48,272.96,Completed,2026-01-06
39583,9931,2025-01-27,425,3,147.46,442.38,Completed,2026-03-18
39584,6126,2024-10-01,454,9,379.89,3419.01,Completed,2026-07-27
39585,8142,2026-07-09,47,2,142.88,285.76,Pending,
39586,1118,2024-12-25,84,10,178.82,1788.20,Cancelled,
39587,5376,2025-06-02,9,2,44.01,88.02,Completed,2026-05-30
39588,7611,2024-11-13,294,8,234.66,1877.28,Completed,2025-01-09
39589,1674,2025-05-29,290,10,42.81,428.10,Completed,2025-08-21
39590,5461,2025-03-30,131,10,464.80,4648.00,Completed,2025-08-15
39591,570,2024-10-12,366,6,353.50,2121.00,Cancelled,
39592,9791,2024-10-09,443,10,369.63,3696.30,Completed,2026-04-11
39593,3277,2026-01-01,373,5,236.37,1181.85,Completed,2026-05-15
39594,4559,2026-05-18,425,3,147.46,442.38,Pending,
39595,85,2026-08-06,290,1,42.81,42.81,Completed,2026-08-06
39596,5592,2025-08-20,394,6,30.05,180.30,Completed,2025-12-19
39597,8576,2026-01-14,400,8,146.45,1171.60,Completed,2026-05-10
39598,5430,2026-06-10,56,6,299.54,1797.24,Completed,2026-06-23
39599,1057,2026-04-29,488,3,191.70,575.10,Completed,2026-05-20
39600,5251,2026-03-24,486,2,131.22,262.44,Completed,2026-05-10
39601,7352,2025-09-07,150,3,64.72,194.16,Completed,2026-06-10
39602,160,2024-11-06,347,2,467.02,934.04,Completed,2025-11-26
39603,3016,2025-08-01,448,1,154.46,154.46,Pending,
39604,7902,2025-03-25,183,6,314.58,1887.48,Pending,
39605,7132,2025-03-02,480,6,314.87,1889.22,Completed,2025-09-18
39606,8916,2026-03-26,342,10,124.36,1243.60,Completed,2026-06-13
39607,4186,2025-06-05,11,3,387.67,1163.01,Completed,2025-08-15
39608,9608,2025-01-24,178,8,336.72,2693.76,Completed,2026-06-18
39609,4724,2025-06-16,202,7,42.04,294.28,Completed,2025-11-27
39610,1868,2026-02-20,423,1,116.31,116.31,Completed,2026-05-22
39611,5076,2025-09-30,156,6,237.35,1424.10,Cancelled,
39612,6122,2025-12-11,251,4,228.74,914.96,Completed,2026-07-18
39613,4931,2025-12-08,374,7,37.55,262.85,Completed,2026-05-20
39614,6083,2025-06-17,34,8,68.55,548.40,Completed,2025-10-13
39615,1525,2025-04-21,431,6,30.98,185.88,Pending,
39616,3547,2024-08-15,402,10,27.39,273.90,Completed,2026-02-02
39617,5798,2026-04-12,314,1,117.14,117.14,Cancelled,
39618,2190,2025-05-27,364,7,128.56,899.92,Completed,2025-11-21
39619,2620,2024-09-03,318,5,361.99,1809.95,Completed,2025-02-19
39620,7767,2026-07-22,234,9,27.45,247.05,Completed,2026-07-24
39621,6984,2026-02-18,291,2,453.43,906.86,Completed,2026-06-11
39622,7981,2025-10-21,345,2,406.69,813.38,Completed,2025-11-20
39623,6621,2024-09-21,147,4,150.65,602.60,Completed,2024-11-15
39624,1210,2026-06-23,86,1,292.39,292.39,Completed,2026-08-01
39625,4368,2025-07-17,80,1,137.07,137.07,Completed,2026-05-23
39626,1976,2025-01-30,194,4,433.30,1733.20,Pending,
39627,9404,2025-08-08,252,3,231.73,695.19,Completed,2026-02-21
39628,2144,2024-10-31,72,8,84.98,679.84,Completed,2026-08-02
39629,3469,2025-07-20,236,8,336.89,2695.12,Completed,2025-08-14
39630,2797,2026-05-29,323,10,401.62,4016.20,Completed,2026-07-07
39631,8869,2025-10-02,82,8,156.07,1248.56,Completed,2026-01-22
39632,3825,2026-05-07,39,1,8.56,8.56,Pending,
39633,6129,2025-07-07,336,9,317.82,2860.38,Completed,2025-10-18
39634,1030,2025-11-20,8,4,404.53,1618.12,Completed,2025-12-06
39635,5261,2024-10-08,176,7,458.46,3209.22,Pending,
39636,5374,2024-11-14,239,10,346.69,3466.90,Pending,
39637,9849,2026-06-22,290,4,42.81,171.24,Pending,
39638,4448,2026-03-11,13,4,188.24,752.96,Completed,2026-03-23
39639,4547,2024-10-09,195,4,278.20,1112.80,Completed,2026-03-25
39640,1992,2024-09-21,232,9,458.05,4122.45,Completed,2024-10-13
39641,5550,2024-08-17,270,3,94.31,282.93,Pending,
39642,876,2025-07-05,224,2,70.42,140.84,Completed,2026-01-12
39643,6975,2025-07-13,416,10,99.44,994.40,Cancelled,
39644,1767,2026-06-24,183,4,314.58,1258.32,Completed,2026-06-25
39645,7665,2024-10-04,69,10,345.31,3453.10,Completed,2025-03-25
39646,7919,2026-07-20,483,8,378.44,3027.52,Completed,2026-07-30
39647,7556,2024-09-03,280,8,8.81,70.48,Completed,2025-11-21
39648,113,2025-07-10,345,3,406.69,1220.07,Completed,2026-06-23
39649,6102,2026-03-01,335,4,59.87,239.48,Cancelled,
39650,6871,2024-11-23,215,10,103.61,1036.10,Completed,2025-12-07
39651,9577,2025-02-21,47,6,142.88,857.28,Completed,2026-06-24
39652,818,2025-10-12,122,3,72.17,216.51,Completed,2025-12-06
39653,1945,2024-12-18,320,1,269.34,269.34,Completed,2025-09-18
39654,1649,2025-09-13,80,10,137.07,1370.70,Cancelled,
39655,6245,2025-04-28,229,6,11.89,71.34,Completed,2026-06-11
39656,1285,2026-04-24,212,1,232.49,232.49,Pending,
39657,2918,2025-03-17,468,2,328.50,657.00,Pending,
39658,1949,2025-10-14,307,5,129.74,648.70,Completed,2026-03-13
39659,8787,2026-04-23,417,2,346.80,693.60,Completed,2026-07-16
39660,7236,2025-10-20,330,2,396.73,793.46,Completed,2025-11-21
39661,970,2025-10-20,24,3,397.08,1191.24,Completed,2026-08-09
39662,5870,2026-01-28,7,4,55.59,222.36,Completed,2026-03-07
39663,5922,2024-08-31,215,7,103.61,725.27,Completed,2026-03-12
39664,619,2025-08-23,154,5,27.53,137.65,Completed,2026-01-16
39665,6968,2025-04-19,498,5,151.12,755.60,Completed,2025-07-03
39666,558,2026-08-07,179,7,147.67,1033.69,Completed,2026-08-07
39667,4719,2026-04-17,123,7,167.04,1169.28,Completed,2026-07-10
39668,2032,2026-02-27,491,5,109.84,549.20,Completed,2026-06-15
39669,9796,2026-06-14,117,4,471.66,1886.64,Cancelled,
39670,954,2026-02-04,352,10,347.57,3475.70,Completed,2026-06-23
39671,8368,2025-08-08,110,5,384.08,1920.40,Completed,2025-12-29
39672,858,2026-01-18,291,9,453.43,4080.87,Completed,2026-06-24
39673,1889,2024-11-12,427,1,25.82,25.82,Completed,2025-07-28
39674,1317,2025-08-05,258,6,217.88,1307.28,Completed,2025-11-19
39675,5927,2025-08-09,359,5,476.63,2383.15,Completed,2025-08-12
39676,959,2026-06-28,373,7,236.37,1654.59,Completed,2026-07-18
